source_code,source_name,rank,target_concept_id,target_concept_code,target_concept_name,target_vocabulary_id,similarity
HPKA001,"Changing the intraperitoneal catheter of a diffuser system implanted for intraperitoneal insulin therapy, by laparotomy",2,2845661,2W03X7,Placement @ Anatomical Regions @ Change @ Abdominal Wall @ External @ Intermittent Pressure Device,ICD10PCS,0.7320
HPKA001,"Changing the intraperitoneal catheter of a diffuser system implanted for intraperitoneal insulin therapy, by laparotomy",3,745588,0871T,"Replacement of a subcutaneous peritoneal ascites pump, including reconnection between pump and indwelling bladder and peritoneal catheters, including initial programming and imaging, when performed",CPT4,0.7189
HPKA001,"Changing the intraperitoneal catheter of a diffuser system implanted for intraperitoneal insulin therapy, by laparotomy",4,745590,0873T,"Revision of a subcutaneously implanted peritoneal ascites pump system, any component (ascites pump, associated peritoneal catheter, associated bladder catheter), including imaging and programming, when performed",CPT4,0.7174
HPKA001,"Changing the intraperitoneal catheter of a diffuser system implanted for intraperitoneal insulin therapy, by laparotomy",5,745587,0870T,"Implantation of subcutaneous peritoneal ascites pump system, percutaneous, including pump-pocket creation, insertion of tunneled indwelling bladder and peritoneal catheters with pump connections, including all imaging and initial programming, when perf...",CPT4,0.7143
EZKA001,Changing the membrane of an implanted vascular access site for cardiopulmonary bypass,1,4051323,233570006,Multiple periods of cardiopulmonary bypass,SNOMED,0.6942
EZKA001,Changing the membrane of an implanted vascular access site for cardiopulmonary bypass,2,4213211,80634002,Revision of vessel-to-vessel arteriovenous cannula,SNOMED,0.6863
EZKA001,Changing the membrane of an implanted vascular access site for cardiopulmonary bypass,3,2002271,39.94,Replacement of vessel-to-vessel cannula,ICD9Proc,0.6746
EZKA001,Changing the membrane of an implanted vascular access site for cardiopulmonary bypass,4,2107513,33978,"Removal of ventricular assist device; extracorporeal, biventricular",CPT4,0.6725
EZKA001,Changing the membrane of an implanted vascular access site for cardiopulmonary bypass,5,42628651,0416T,Relocation of skin pocket for implanted cardiac contractility modulation pulse generator,CPT4,0.6719
AJNH008,"Chemical destruction of the celiac plexus and / or the splanchnic chain, transcutaneously with CT guidance",1,2110812,64680,"Destruction by neurolytic agent, with or without radiologic monitoring; celiac plexus",CPT4,0.7882
AJNH008,"Chemical destruction of the celiac plexus and / or the splanchnic chain, transcutaneously with CT guidance",2,4335052,231394002,Celiac plexus chemical ablation,SNOMED,0.7830
AJNH008,"Chemical destruction of the celiac plexus and / or the splanchnic chain, transcutaneously with CT guidance",3,3052844,46365-3,CT Guidance for ablation of tissue of Celiac plexus,LOINC,0.7488
AJNH008,"Chemical destruction of the celiac plexus and / or the splanchnic chain, transcutaneously with CT guidance",4,4336316,231076003,Surgical ablation of celiac plexus,SNOMED,0.7403
AJNH008,"Chemical destruction of the celiac plexus and / or the splanchnic chain, transcutaneously with CT guidance",5,4341093,235517002,Ablation of celiac plexus,SNOMED,0.7382
AJNJ001,"Chemical destruction of the celiac plexus and / or the splanchnic chain, transcutaneously with ultrasound guidance",1,4335052,231394002,Celiac plexus chemical ablation,SNOMED,0.7880
AJNJ001,"Chemical destruction of the celiac plexus and / or the splanchnic chain, transcutaneously with ultrasound guidance",2,2110812,64680,"Destruction by neurolytic agent, with or without radiologic monitoring; celiac plexus",CPT4,0.7748
AJNJ001,"Chemical destruction of the celiac plexus and / or the splanchnic chain, transcutaneously with ultrasound guidance",3,4338014,231427001,Cryotherapy to celiac plexus,SNOMED,0.7416
AJNJ001,"Chemical destruction of the celiac plexus and / or the splanchnic chain, transcutaneously with ultrasound guidance",4,4336316,231076003,Surgical ablation of celiac plexus,SNOMED,0.7404
AJNJ001,"Chemical destruction of the celiac plexus and / or the splanchnic chain, transcutaneously with ultrasound guidance",5,4341093,235517002,Ablation of celiac plexus,SNOMED,0.7380
AJNH001,"Chemical destruction of the cervical or thoracic sympathetic chain, transcutaneously with CT guidance",1,44508107,A76.8,Other specified chemical destruction of sympathetic nerve,OPCS4,0.6942
AJNH001,"Chemical destruction of the cervical or thoracic sympathetic chain, transcutaneously with CT guidance",2,44816429,64616,"Chemodenervation of muscle(s); neck muscle(s), excluding muscles of the larynx, unilateral (eg, for cervical dystonia, spasmodic torticollis)",CPT4,0.6870
AJNH001,"Chemical destruction of the cervical or thoracic sympathetic chain, transcutaneously with CT guidance",3,2110811,64653,"Chemodenervation of eccrine glands; other area(s) (eg, scalp, face, neck), per day",CPT4,0.6829
AJNH001,"Chemical destruction of the cervical or thoracic sympathetic chain, transcutaneously with CT guidance",4,4064121,171904007,Cryotherapy to thoracic sympathetic nerve,SNOMED,0.6801
AJNH001,"Chemical destruction of the cervical or thoracic sympathetic chain, transcutaneously with CT guidance",5,4066427,171907000,Chemical destruction of perivascular sympathetic nerve,SNOMED,0.6760
AJNH002,"Chemical destruction of the cervical or thoracic sympathetic chain, transcutaneously with radiological guidance",1,4066427,171907000,Chemical destruction of perivascular sympathetic nerve,SNOMED,0.7267
AJNH002,"Chemical destruction of the cervical or thoracic sympathetic chain, transcutaneously with radiological guidance",2,44508107,A76.8,Other specified chemical destruction of sympathetic nerve,OPCS4,0.7153
AJNH002,"Chemical destruction of the cervical or thoracic sympathetic chain, transcutaneously with radiological guidance",3,4065300,171884008,Cervical chemical sympathectomy,SNOMED,0.7135
AJNH002,"Chemical destruction of the cervical or thoracic sympathetic chain, transcutaneously with radiological guidance",4,42873101,450354000,Destruction of thoracic sympathetic nerve,SNOMED,0.7132
AJNH002,"Chemical destruction of the cervical or thoracic sympathetic chain, transcutaneously with radiological guidance",5,44816429,64616,"Chemodenervation of muscle(s); neck muscle(s), excluding muscles of the larynx, unilateral (eg, for cervical dystonia, spasmodic torticollis)",CPT4,0.7102
AJNH006,"Chemical destruction of the hypogastric or sacral plexus, by the transcutaneous route with radiological guidance",1,2110813,64681,"Destruction by neurolytic agent, with or without radiologic monitoring; superior hypogastric plexus",CPT4,0.7732
AJNH006,"Chemical destruction of the hypogastric or sacral plexus, by the transcutaneous route with radiological guidance",2,2110812,64680,"Destruction by neurolytic agent, with or without radiologic monitoring; celiac plexus",CPT4,0.7149
AJNH006,"Chemical destruction of the hypogastric or sacral plexus, by the transcutaneous route with radiological guidance",3,42536967,736047008,Injection of neurolytic substance into superior hypogastric plexus,SNOMED,0.6888
AJNH006,"Chemical destruction of the hypogastric or sacral plexus, by the transcutaneous route with radiological guidance",4,709979,64624,"Destruction by neurolytic agent, genicular nerve branches including imaging guidance, when performed",CPT4,0.6821
AJNH006,"Chemical destruction of the hypogastric or sacral plexus, by the transcutaneous route with radiological guidance",5,4335052,231394002,Celiac plexus chemical ablation,SNOMED,0.6738
AJNH007,"Chemical destruction of the hypogastric or sacral plexus, transcutaneously with CT guidance",1,2110813,64681,"Destruction by neurolytic agent, with or without radiologic monitoring; superior hypogastric plexus",CPT4,0.7325
AJNH007,"Chemical destruction of the hypogastric or sacral plexus, transcutaneously with CT guidance",2,2110812,64680,"Destruction by neurolytic agent, with or without radiologic monitoring; celiac plexus",CPT4,0.6860
AJNH007,"Chemical destruction of the hypogastric or sacral plexus, transcutaneously with CT guidance",3,2110811,64653,"Chemodenervation of eccrine glands; other area(s) (eg, scalp, face, neck), per day",CPT4,0.6736
AJNH007,"Chemical destruction of the hypogastric or sacral plexus, transcutaneously with CT guidance",4,4335052,231394002,Celiac plexus chemical ablation,SNOMED,0.6621
AJNH007,"Chemical destruction of the hypogastric or sacral plexus, transcutaneously with CT guidance",5,709979,64624,"Destruction by neurolytic agent, genicular nerve branches including imaging guidance, when performed",CPT4,0.6571
AJNH004,"Chemical destruction of the lumbar sympathetic ganglion chain, transcutaneously with CT guidance",1,4230144,438349002,CT guided lumbar sympathectomy,SNOMED,0.7776
AJNH004,"Chemical destruction of the lumbar sympathetic ganglion chain, transcutaneously with CT guidance",2,2110619,62292,"Injection procedure for chemonucleolysis, including discography, intervertebral disc, single or multiple levels, lumbar",CPT4,0.7088
AJNH004,"Chemical destruction of the lumbar sympathetic ganglion chain, transcutaneously with CT guidance",3,4066331,171891006,Lumbar chemical sympathectomy,SNOMED,0.7081
AJNH004,"Chemical destruction of the lumbar sympathetic ganglion chain, transcutaneously with CT guidance",4,709979,64624,"Destruction by neurolytic agent, genicular nerve branches including imaging guidance, when performed",CPT4,0.7057
AJNH004,"Chemical destruction of the lumbar sympathetic ganglion chain, transcutaneously with CT guidance",5,2110545,61790,"Creation of lesion by stereotactic method, percutaneous, by neurolytic agent (eg, alcohol, thermal, electrical, radiofrequency); gasserian ganglion",CPT4,0.6948
AJNH003,"Chemical destruction of the lumbar sympathetic ganglion chain, transcutaneously with radiological guidance",1,4230144,438349002,CT guided lumbar sympathectomy,SNOMED,0.7703
AJNH003,"Chemical destruction of the lumbar sympathetic ganglion chain, transcutaneously with radiological guidance",2,4066331,171891006,Lumbar chemical sympathectomy,SNOMED,0.7558
AJNH003,"Chemical destruction of the lumbar sympathetic ganglion chain, transcutaneously with radiological guidance",3,2110619,62292,"Injection procedure for chemonucleolysis, including discography, intervertebral disc, single or multiple levels, lumbar",CPT4,0.7340
AJNH003,"Chemical destruction of the lumbar sympathetic ganglion chain, transcutaneously with radiological guidance",4,709979,64624,"Destruction by neurolytic agent, genicular nerve branches including imaging guidance, when performed",CPT4,0.7310
AJNH003,"Chemical destruction of the lumbar sympathetic ganglion chain, transcutaneously with radiological guidance",5,4332871,231378009,Chemical denervation of spinal facet joint of lumbar vertebra,SNOMED,0.7303
AJNH005,"Chemical destruction of the pterygopalatine ganglion, transcutaneously with radiological guidance",1,40492899,447520005,Destruction of glossophyaryngeal nerve by infratentorial approach,SNOMED,0.7454
AJNH005,"Chemical destruction of the pterygopalatine ganglion, transcutaneously with radiological guidance",2,4047022,230959008,Extracranial destruction of ganglion,SNOMED,0.7448
AJNH005,"Chemical destruction of the pterygopalatine ganglion, transcutaneously with radiological guidance",3,4047021,230956001,Intracranial destruction of trigeminal ganglion,SNOMED,0.7348
AJNH005,"Chemical destruction of the pterygopalatine ganglion, transcutaneously with radiological guidance",4,4045965,230955002,Intracranial destruction of ganglion,SNOMED,0.7334
AJNH005,"Chemical destruction of the pterygopalatine ganglion, transcutaneously with radiological guidance",5,2110545,61790,"Creation of lesion by stereotactic method, percutaneous, by neurolytic agent (eg, alcohol, thermal, electrical, radiofrequency); gasserian ganglion",CPT4,0.7312
FEJF005,Chemical purification session of lipoproteins [LDLapheresis] from plasma or whole blood,1,2721119,S2120,Low density lipoprotein (ldl) apheresis using heparin-induced extracorporeal ldl precipitation,HCPCS,0.8174
FEJF005,Chemical purification session of lipoproteins [LDLapheresis] from plasma or whole blood,2,40492510,448955002,Low density lipoprotein apheresis,SNOMED,0.7938
FEJF005,Chemical purification session of lipoproteins [LDLapheresis] from plasma or whole blood,3,45887517,0342T,Therapeutic apheresis with selective HDL delipidation and plasma reinfusion,CPT4,0.7254
FEJF005,Chemical purification session of lipoproteins [LDLapheresis] from plasma or whole blood,4,2212970,86972,"Pretreatment of RBCs for use in RBC antibody detection, identification, and/or compatibility testing; by density gradient separation",CPT4,0.6488
FEJF005,Chemical purification session of lipoproteins [LDLapheresis] from plasma or whole blood,5,2788064,6A550Z1,"Pheresis of Leukocytes, Single",ICD10PCS,0.6318
