code,label
HBMD024,Réparation de perte de substance d'une dent sur 2 faces par matériau incrusté [inlay-onlay]
HBMD025,Réparation de perte de substance d'une dent sur 3 faces au moins par matériau incrusté [inlay-onlay]
HBMD026,Réparation de perte de substance de 2 angles d'une dent d’un secteur incisivocanin par matériau inséré en phase plastique sans ancrage radiculaire
HBMD027,Réparation de perte de substance d'une dent d’un secteur incisivocanin par matériau inséré en phaseplastique avec ancrage radiculaire
HBMD028,Réparation de perte de substance cingulaire d'une dent d’un secteur incisivocanin par matériau inséré en phase plastique sans ancrage radiculaire
HBMD029,Réparation de perte de substance d'un angle d'une dent d’un secteur incisivocanin par facette collée
HBMD030,Réparation de perte de substance d’une dent d’un secteur prémolomolaire sur 2 faces par matériau inséré en phase plastique
HBMD031,Réparation de perte de substance cervicale et/ou cervicoradiculaire de 2 dents d’un secteur prémolomolaire par matériau inséré en phase plastique
HBMD032,Réparation de perte de substance d'un angle d'une dent d’un secteur incisivocanin par matériau inséré en phase plastique sans ancrage radiculaire
HBMD033,Réparation de perte de substance cervicale et/ou cervicoradiculaire d’une dent d’un secteur prémolomolaire par matériau inséré en phase plastique
HBMD034,Réparation de perte de substance proximale d'une dent d’un secteur incisivocanin par matériau inséré en phase plastique sans ancrage radiculaire
HBMD035,Réparation de perte de substance vestibulaire d'une dent d’un secteur incisivocanin par matériau inséré en phase plastique sans ancrage radiculaire
HBMD036,Réparation de perte de substance d’une dent d’un secteur prémolomolaire sur 3 faces au moins par matériau inséré en phase plastique
HBMD037,Réparation de perte de substance cervicale et/ou cervicoradiculaire de 3 dents d’un secteur prémolomolaire par matériau inséré en phase plastique
HBMP001,Transformation d'un guide radiologique préimplantaire en guide chirurgical
HBMP002,Adjonction de 2 piliers d'ancrage céramométalliques à une prothèse dentaire plurale
HBMP003,Adjonction de 5 piliers d'ancrage céramométalliques à une prothèse dentaire plurale
HBMP004,Adjonction de 4 piliers d'ancrage métalliques à une prothèse dentaire plurale
HBMP005,Adjonction de 2 piliers d'ancrage métalliques à une prothèse dentaire plurale
HBMP006,Adjonction de 3 piliers d'ancrage métalliques à une prothèse dentaire plurale
HBMP007,Adjonction de 5 éléments intermédiaires céramométalliques à une prothèse dentaire plurale
HBMP008,Adjonction de 6 piliers d'ancrage céramométalliques à une prothèse dentaire plurale
HBMP009,Adjonction de 3 éléments intermédiaires céramométalliques à une prothèse dentaire plurale
HBMP010,Adjonction de 4 éléments intermédiaires céramométalliques à une prothèse dentaire plurale
HBMP011,Adjonction d'un élément intermédiaire céramométallique à une prothèse dentaire plurale
HBMP012,Adjonction de 2 éléments intermédiaires métalliques à une prothèse dentaire plurale
HBMP013,Adjonction de 2 éléments intermédiaires céramométalliques à une prothèse dentaire plurale
HBMP014,Adjonction de 6 piliers d'ancrage métalliques à une prothèse dentaire plurale
HBMP015,Réparation de l'artifice cosmétique d'une dent prothétique par technique directe
HBMP016,Adjonction de 4 piliers d'ancrage céramométalliques à une prothèse dentaire plurale
HBMP017,Adjonction de 5 éléments intermédiaires métalliques à une prothèse dentaire plurale
HBMP018,Réparation de l'artifice cosmétique d'une dent prothétique par technique indirecte
HBMP019,Adjonction de 6 éléments intermédiaires céramométalliques à une prothèse dentaire plurale
HBMP020,Adjonction d'un pilier d'ancrage métallique à une prothèse dentaire plurale
HBMP021,Adjonction d'un élément intermédiaire métallique à une prothèse dentaire plurale
HBMP022,Adjonction de 3 piliers d'ancrage céramométalliques à une prothèse dentaire plurale
HBMP023,Adjonction de 3 éléments intermédiaires métalliques à une prothèse dentaire plurale
HBMP024,Adjonction de 5 piliers d'ancrage métalliques à une prothèse dentaire plurale
HBMP025,Adjonction de 6 éléments intermédiaires métalliques à une prothèse dentaire plurale
HBMP026,Adjonction d'un pilier d'ancrage céramométallique à une prothèse dentaire plurale
HBPA001,"Dégagement d'une dent retenue ou incluse, avec pose d'un dispositif de traction orthodontique et aménagement parodontal par greffe ou lambeau"
HBPD001,Dégagement de plusieurs dents retenues ou incluses avec pose de dispositif de traction orthodontique
HBPD002,Dégagement d'une dent retenue ou incluse avec pose d'un dispositif de traction orthodontique sans aménagement parodontal
HBQA001,"Exploration du parodonte par lambeau parodontal et débridement, sur un sextant"
HBQD001,Bilan parodontal
HBQH001,Radiographie intrabuccale rétroalvéolaire et/ou rétrocoronaire selon 9 à 11 incidences
HBQH002,Radiographie intrabuccale rétroalvéolaire et/ou rétrocoronaire selon 6 à 8 incidences
HBQH003,Radiographie intrabuccale rétroalvéolaire et/ou rétrocoronaire selon 12 incidences ou plus
HBQH004,Radiographie intrabuccale rétroalvéolaire et/ou rétrocoronaire selon 3 à 5 incidences
HBQH005,Radiographie intrabuccale rétroalvéolaire et/ou rétrocoronaire selon 1 ou 2 incidences
HBQK001,Radiographie pelvibuccale [occlusale]
HBQK002,Radiographie panoramique dentomaxillaire
HBSD001,Hémostase gingivoalvéolaire secondaire à une avulsion dentaire
HCCA001,Dérivation du conduit parotidien [de Sténon] pour suppléance lacrymale
HCCA002,Suture de plaie de conduit salivaire
HCCD001,"Dérivation oropharyngée bilatérale du conduit parotidien [de Sténon], par voie buccale"
HCEA001,Transposition unilatérale ou bilatérale des conduits submandibulaires [de Wharton]
HCFA001,"Exérèse de glande submandibulaire [Submandibulectomie] [Sousmaxillectomie] élargie à sa loge, par abord cervicofacial"
HCFA002,Parotidectomie totale avec résection du nerf facial
HCFA003,"Exérèse de glande sublinguale, par abord direct"
HCFA004,Parotidectomie partielle sans dissection du nerf facial
HCFA005,"Parotidectomie totale avec exérèse du prolongement [processus] parapharyngien, par abord cervicofacial"
HCFA006,Parotidectomie totale élargie au méat acoustique externe [conduit auditif externe] et/ou à la mandibule
HCFA007,Exérèse de petite glande salivaire [glande salivaire accessoire]
HCFA008,Parotidectomie partielle avec dissection et conservation du nerf facial
HCFA009,Parotidectomie totale avec dissection et conservation du nerf facial
HCFA010,Parotidectomie totale avec résection du nerf facial et réparation immédiate par suture ou greffe
HCFA011,"Exérèse de glande submandibulaire [Submandibulectomie] [Sousmaxillectomie], par abord cervicofacial"
HCFA012,Exérèse de récidive de tumeur de la glande parotide avec dissection et conservation du nerf facial
HCFA013,"Parotidectomie totale par abord cervicofacial, avec exérèse du prolongement [processus] parapharyngien par abord pharyngé"
HCGA001,"Ablation de calcul canalaire d'une glande salivaire, par abord intrabuccal sans guidage endoscopique"
HCGA002,"Ablation de calcul canalaire d'une glande salivaire, par abord cervicofacial sans guidage endoscopique"
HCGA003,"Ablation de calcul du bassinet de la glande submandibulaire, par abord intrabuccal sans guidage endoscopique"
HCHA001,Biopsie de glande salivaire majeure [principale]
HCHA002,Biopsie des petites glandes salivaires [glandes salivaires mineures] [glandes salivaires accessoires]
HCHB001,"Ponction ou cytoponction de glande salivaire, par voie transcutanée"
HCJA001,"Évacuation de collection salivaire, par abord direct"
HCLD001,Cathétérisme de canal salivaire sans sialographie
HCNM001,Lithotritie de glande salivaire
HCPA001,Marsupialisation de kyste de glande salivaire
HCQH001,Sialographie
HCQH002,Sialographie avec scanographie des glandes salivaires
HCQL001,Scintigraphie des glandes salivaires
HCQM001,Échographie transcutanée des glandes salivaire
HCRD001,Tests salivaires
HCSA001,Fermeture de fistule salivaire parenchymateuse ou juxtaglandulaire
HDCA001,Pharyngostomie cutanée
HDCA002,"Suture de plaie du pharynx, par cervicotomie"
HDFA001,Pharyngolaryngectomie totale circulaire avec rétablissement de continuité par transplant libre de jéjunum
HDFA002,"Oropharyngectomie latérale avec amygdalectomie, par abord intrabuccal"
HDFA003,Pharyngolaryngectomie totale étendue à la base de langue
HDFA004,"Oropharyngectomie avec mandibulectomie partielle non interruptrice, par abord direct"
HDFA005,Pharyngolaryngectomie totale
HDFA006,Pharyngolaryngectomie totale circulaire avec rétablissement de continuité par coloplastie rétrosternale
HDFA007,Oropharyngectomie par mandibulotomie avec pharyngolaryngectomie totale
HDFA008,"Oropharyngectomie latérale, par cervicotomie"
HDFA009,"Oropharyngectomie postérieure, par abord intrabuccal"
HDFA010,Pharyngolaryngectomie totale circulaire
HDFA011,"Oropharyngectomie avec mandibulectomie partielle interruptrice, par abord cervicofacial"
HDFA012,"Pharyngectomie postérieure, par cervicotomie"
HDFA013,Oropharyngectomie avec mandibulectomie partielle interruptrice et pharyngolaryngectomie totale
HDFA014,"Résection de récidive de diverticule pharyngooesophagien, par cervicotomie"
HDFA015,"Résection de diverticule pharyngooesophagien avec myotomie extramuqueuse, par cervicotomie"
HDFA016,"Pharyngectomie latérale, par cervicotomie"
HDFA017,"Oropharyngectomie postérieure, par cervicotomie"
HDFA018,"Exérèse de lésion du pharynx, par pharyngotomie"
HDFA019,Oropharyngectomie par mandibulotomie
HDFE001,"Résection et/ou dilatation de sténose du pharynx, par endoscopie avec laser"
HDFE002,"Exérèse de lésion de l'hypopharynx, par endoscopie"
HDFE003,"Résection et/ou dilatation de sténose du pharynx, par endoscopie sans laser"
HDGA001,"Ablation de corps étranger pharyngooesophagien, par cervicotomie"
HDGE001,"Ablation de corps étranger de l'oropharynx, par endoscopie rigide"
HDGE002,"Ablation de corps étranger de l'oropharynx, par laryngoscopie indirecte"
HDJA001,"Évacuation de collection péritonsillaire [périamygdalienne] et/ou rétropharyngienne, par abord intrabuccal"
HDJD001,"Évacuation de collection rétrostylienne, par voie buccale"
HDJD002,"Évacuation de collection péritonsillaire [périamygdalienne] et/ou rétropharyngienne, par voie buccale"
HDMA001,Uvulopharyngoplastie sans laser avec turbinectomie
HDMA002,Uvulopharyngoplastie avec laser
HDMA003,Plastie d'élargissement de l'hypopharynx
HDMA004,Uvulopharyngoplastie sans laser avec septoplastie
HDMA005,Uvulopharyngoplastie sans laser
HDMA006,Pharyngoplastie ou sphinctéroplastie pour correction de séquelle phonétique d'une fente palatine
HDMA007,Vélopharyngoplastie ou pharyngoplastie avec lambeau pharyngé
HDMA008,Pharyngoplastie pour sténose vélo-oro-rhino-pharyngée
HDMA009,Vélopharyngoplastie ou pharyngoplastie avec lambeau pharyngé et lambeau palatin
HDNE001,"Destruction de lésion de l'hypopharynx avec laser, par endoscopie"
HDNE002,"Destruction de lésion de l'hypopharynx sans laser, par endoscopie"
HDPA001,"Myotomie du faisceau cricopharyngien du muscle constricteur inférieur du pharynx, par cervicotomie"
HDPE001,"Myotomie du faisceau cricopharyngien du muscle constricteur inférieur du pharynx, par endoscopie avec laser"
HDPE002,"Myotomie du faisceau cricopharyngien du muscle constricteur inférieur du pharynx, par endoscopie sans laser"
HDQE001,Orohypopharyngoscopie avec laryngoscopie directe
HEAE001,"Dilatation rétrograde de l'oesophage, par endoscopie rigide"
HEAE002,"Dilatation antérograde de l'oesophage, par endoscopie rigide"
HEAE003,"Dilatation antérograde de l'oesophage, par fibroscopie"
HEAH001,"Dilatation de l'oesophage, avec guidage radiologique"
HECA001,"Suture de plaie ou de perforation de l'oesophage, par cervicotomie"
HECA002,"Suture de plaie ou de perforation de l'oesophage, par thoracotomie"
HECA003,"Exclusion bipolaire de l'oesophage, par cervicotomie et par laparotomie"
HECA004,"Suture de plaie ou de perforation de l'oesophage, par laparotomie"
HECA005,"OEsophagostomie cutanée, par cervicotomie"
HECC001,"Suture de plaie ou de perforation de l'oesophage, par thoracoscopie"
HEDA001,"Diverticulopexie de l'oesophage, par cervicotomie"
HEFA001,"OEsophagectomie avec oesophagogastroplastie, par thoracophrénotomie gauche"
HEFA002,"OEsophagectomie avec oesophagogastroplastie, par cervicotomie, thoracotomie et laparotomie"
HEFA003,"OEsophagectomie avec oesophagogastroplastie, par thoracotomie et par coelioscopie"
HEFA004,"OEsophagectomie totale avec oesophagogastroplastie, par cervicotomie et par laparotomie"
HEFA005,"OEsophagectomie avec oesophagojéjunostomie, par thoraco-phréno-laparotomie"
HEFA006,"OEsophagectomie totale avec oesophagocoloplastie, par cervicotomie et par laparotomie"
HEFA007,"OEsophagectomie avec oesophagocoloplastie, par cervicotomie, thoracotomie et laparotomie"
HEFA008,"OEsophago-pharyngo-laryngectomie totale avec oesophagogastroplastie, par cervicotomie et par laparotomie"
HEFA009,"OEsophagectomie avec oesophagocoloplastie, par thoracotomie et par laparotomie"
HEFA010,"Exérèse de duplication de l'oesophage, par thoracotomie et par laparotomie"
